class,filename,mean_r,mean_g,mean_b,var_r,var_g,var_b,std_r,std_g,std_b,ratio_rg,ratio_gb,ratio_rb,lbp_mean,edge_mean,mean_gray,std_gray,var_gray
forest,forest_048.jpg,0.25601208103113415,0.2903263038649844,0.22806783472478193,0.032461900172163084,0.034662387514975315,0.026137729461634465,0.18017186287587494,0.18617837552996136,0.16167167179699252,0.8817777095839446,1.2729264297660348,1.1224768129707126,4.685546875,146.23344881352432,0.27854569588778266,0.1829573949375913,0.033473408362349764
forest,forest_049.jpg,0.15768786473428373,0.22187438206482435,0.15939806052654304,0.002602783552129194,0.0030110499676666005,0.0024131470644553885,0.051017482808633295,0.05487303497772472,0.04912379326207809,0.7106758180402919,1.3918642591343744,0.9892088531371794,4.7469482421875,63.49880235279259,0.20373020434917438,0.05291874277602232,0.002800393336994815
forest,forest_050.jpg,0.2043732244233353,0.23251788826986203,0.18180990437532707,0.0120351479386059,0.009143913024918893,0.007064908649431245,0.10970482185668003,0.09562380992681108,0.08405301094803948,0.8789191952156223,1.2788362697071942,1.1240420850813555,4.7869873046875,90.33974862598555,0.22288110156367916,0.09662201205229327,0.009335813213033506
forest,forest_051.jpg,0.22732107640245966,0.23685944925783803,0.18794131016426063,0.006597039917698389,0.0073275290393661555,0.005468669750555872,0.08122216395601874,0.08560098737378066,0.07395045470148152,0.9596893019116841,1.2602170692549786,1.209467899977881,4.83074951171875,83.10706933056417,0.2313055471974232,0.08338287552706088,0.006952703931161328
forest,forest_052.jpg,0.22779813857571662,0.22201036466315463,0.17091239109735112,0.0019514783038916794,0.0019275735653096308,0.0016785847305193005,0.04417553965591908,0.04390414063968945,0.04097053490643368,1.0260236213976495,1.2988957341271083,1.3327577335726082,4.87890625,48.71150589669787,0.21955610272547965,0.04304972521357581,0.0018532788409643846
forest,forest_053.jpg,0.15546387447556875,0.1796657421528174,0.13782626691627098,0.0035866492253143097,0.005236499085195289,0.003277437489943452,0.0598886402025819,0.07236365859459629,0.057248908198702375,0.86524687535919,1.3034722005490458,1.127888022170578,4.82684326171875,69.1234020277326,0.1715062191068471,0.06814088371028584,0.004643180032818699
forest,forest_054.jpg,0.20443560143609213,0.25361681531993174,0.19175605396930934,0.006097784207248576,0.007786514987864038,0.0048065912649754156,0.07808831031113797,0.08824123179026933,0.06932958434157395,0.8060488445522273,1.3225323777091493,1.0660677278618376,4.763427734375,85.15724140633046,0.23870564647623593,0.08388184445978655,0.007036163829975823
forest,forest_055.jpg,0.18032927777720018,0.23917770510620756,0.18185888631619584,0.010846355974949193,0.014788309589170521,0.009336083751181307,0.10414583993107547,0.12160719382162603,0.09662341202411198,0.7539236922613884,1.315110626951193,0.9915345138457662,4.574951171875,112.17551029009213,0.22253972746403364,0.11573353602746994,0.013394251361421682
forest,forest_056.jpg,0.11379038253172101,0.18730972868225523,0.11081518761458561,0.0020737047944144452,0.002489017694314119,0.0013355434820771263,0.04553794894826122,0.049890056066455954,0.03654508834408704,0.6074660866327656,1.6901368065683613,1.0267556047587971,4.762451171875,46.2570982859988,0.16617161121428775,0.04643295243110507,0.0021560190714692657
forest,forest_057.jpg,0.16662862750583096,0.20293151937063467,0.15249487409120527,0.003926423571367442,0.005507685186791443,0.003361789198560405,0.06266118073709945,0.07421378030252497,0.05798093823456468,0.821067211985907,1.3306559582434843,1.0926118164995762,4.84234619140625,76.82583341135805,0.19158067272471702,0.07006244165976247,0.004908745731327619
forest,forest_058.jpg,0.28127187596952824,0.32167231514540445,0.23903732948250042,0.03272281798893978,0.033848716816866006,0.0207955178083154,0.18089449408132846,0.1839802076769836,0.14420651097754011,0.8743778029649837,1.3456427889898372,1.1766367630144092,4.58489990234375,127.94174597220356,0.30712923935423536,0.1799517550854961,0.03238263415835037
forest,forest_059.jpg,0.18431409475781418,0.2299179843813316,0.1753517565064279,0.010352842796517,0.007366591692213708,0.005761526160209158,0.10174892037027715,0.08582885116447563,0.07590471764132423,0.8016166246738041,1.3111067598875468,1.051050687617047,4.67352294921875,77.56735345159314,0.21629293280655362,0.08763957671731322,0.007680695407189828
forest,forest_060.jpg,0.19043473706413877,0.21122310240698078,0.16726915514880433,0.007033273010870297,0.007243959853639761,0.005130636771612825,0.08386461119489136,0.08511145547833006,0.07162846341792364,0.9015383237482826,1.2626982855041669,1.1384247899550677,4.83245849609375,86.6531485350591,0.20363649517431232,0.08301634881469977,0.006891714170523904
forest,forest_061.jpg,0.24963275653936345,0.3187787295620519,0.23213854301593362,0.0007942306226060248,0.00040889559163357584,0.00034115042959115515,0.028182097555115106,0.020221166920669435,0.01847025797305374,0.7830664430398964,1.3731670482212432,1.075314767416954,4.83587646484375,21.44849465452679,0.2978384528447555,0.021221968716359393,0.00045037195619813676
forest,forest_062.jpg,0.14772456340741072,0.20329520181578645,0.14847100615130948,0.00451627739982823,0.006574024191896682,0.004565523173926493,0.06720325438420546,0.08108035638733146,0.06756865526208504,0.7266147746739063,1.369166380840783,0.9949054578527847,4.8868408203125,90.5910388137965,0.18753361664659782,0.07647149632788416,0.005847889750625602
forest,forest_063.jpg,0.2684497094277564,0.2550620501979425,0.2166409176082867,0.009275495323854516,0.008120421459596763,0.006475145514241727,0.09630937298027911,0.09011338113508316,0.0804682888735788,1.0524465899710789,1.1772950376287101,1.2390887257312426,4.891845703125,99.49090692665627,0.25513676412456376,0.0898810555504971,0.008078604146871544
